0.015,11.455797546386718,0.315,0.029350000000000005
3.30007,3815.04513747406,82.03316,6.789569999999999
0.00455,3.433416015625,0.0955,0.00858
2.4151599999999998,0.09278411865234375,60.678399999999996,4.78042
2050.24,1068.773988624573,55053.43,3234.4
0.0025,8.396751052856446,0.053799999999999994,0.0027
16.403580000000005,0.9192599639892579,413.00658000000004,33.49647
8.451540000000001,152.52312105560304,221.89788000000001,12.5874
8.93106,152.5231494064331,232.17759,13.316670000000002
16.73,19066.28916007233,420.38,35.56
